place_lat,place_lon,place_category,time_of_day,day_of_week,human_activity
39.88769484828521,116.3533002611041,restaurants,59301,0,still
39.88459323885362,116.35815127158732,leisure,51684,5,bike
39.93821549515644,116.3416056706501,restaurants,35042,0,still
39.91759100018648,116.39360481318568,restaurants,55260,4,car
40.43126973821429,116.5570013104762,restaurants,37580,4,bike
39.99053805936533,116.39421012903831,leisure,55912,0,bus
39.88271435649089,116.41362914248036,leisure,50617,5,bike
39.88232584012488,116.41120652616584,leisure,51075,5,car
39.87638609087615,116.44949679229808,leisure,58165,1,still
39.91387473062117,116.43709089236654,leisure,48502,5,car
39.90239684000934,116.39202295205416,restaurants,51989,6,bus
39.93247061117846,116.42439382769648,leisure,32111,6,walk
39.89828599165827,116.35731731307472,leisure,33188,4,bike
39.93273313384654,116.4490990157848,restaurants,54936,5,bike
39.94296871809507,116.3242030108412,restaurants,42294,3,walk
40.357839370858194,116.0169912825781,leisure,54260,6,bike
40.07342047137952,116.32818617268342,sport,33512,2,walk
29.72701599971269,115.98710169216407,leisure,77342,0,still
46.62129953903943,124.91712834146256,restaurants,33594,6,walk
46.59541530829129,125.02864774523547,restaurants,30998,3,walk
46.59803908768848,125.00563943770231,restaurants,59547,4,bus
46.63504863763819,124.90041388798062,restaurants,50856,6,still
46.63732549992736,124.90105523141476,restaurants,30386,0,car
46.64554337214181,124.8936780615314,leisure,38388,2,still
46.62525651542063,124.92058836549208,restaurants,43755,2,still
39.903948999836615,116.32292055944129,sport,69689,4,walk
39.940265224262056,116.33579134868936,restaurants,42016,5,still
39.94307996324303,116.33544764071064,leisure,53539,5,car
39.96095407414477,116.3773789131092,restaurants,37403,0,car
39.96147284051301,116.3796204552559,restaurants,79108,5,bus
39.96144012722184,116.33709731124682,restaurants,63190,4,car
39.86622522149405,116.48890267425968,restaurants,58875,4,bus
39.949312751060006,116.31837343119363,leisure,46250,5,walk
39.91869821201189,116.46587530302304,sport,47868,6,bus
40.00922926311412,116.46128468538362,restaurants,37332,5,car
39.94315326313378,116.31827333056248,restaurants,55667,5,still
39.99547691930957,116.346555324423,restaurants,49389,2,bike
39.93184713270395,116.44091529331764,leisure,80675,4,car
39.95571678723304,116.31280129714496,restaurants,79283,1,still
39.81966889790014,116.28167346516308,leisure,12263,6,walk
39.80968535289973,116.28344393338756,leisure,57068,5,car
39.81004409225147,116.28118180305688,leisure,59583,5,walk
39.81127154301117,116.28447345124864,leisure,56323,5,walk
39.95980207037896,116.49170467186391,restaurants,62143,5,bus
40.07315661067405,116.35939388232,restaurants,75717,1,walk
40.069268519989286,116.35423145430286,restaurants,54066,3,still
39.97597092353116,116.45646945662747,restaurants,75634,1,bike
40.05804610966045,116.4039496847087,leisure,64203,6,car
40.05954614511416,116.18109495113411,restaurants,66665,0,bike
40.05931452474747,116.40641081249778,leisure,71619,5,car
40.05569436219557,116.40442127581312,restaurants,15181,6,bike
40.04284402310435,116.4051037101416,restaurants,70720,5,bus
39.99706545531336,116.47915820602356,restaurants,74503,1,bike
39.994177499495024,116.4767183638736,leisure,48603,6,bus
39.93267606818408,116.45649085303978,leisure,38673,0,bus
39.93249457092786,116.47711599864684,restaurants,63152,5,walk
39.93236203930032,116.47210711551148,leisure,31616,3,walk
39.93522392006554,116.46846952361408,restaurants,72652,6,bike
39.94254164974609,116.32048097580132,leisure,44494,0,still
34.749295632882,113.6526955304996,leisure,82509,4,still
30.621545860951464,114.25093484865904,restaurants,71032,6,still
28.199249848725355,113.0086891726792,leisure,27099,5,bike
22.818999650257734,108.34336079045708,restaurants,77125,3,bike
22.81458138951933,108.36072816837702,restaurants,82805,3,still
22.81361818989912,108.3626260349328,restaurants,540,4,bus
22.813843833273413,108.3338141248736,leisure,70098,2,still
22.815996618624155,108.33176563106086,restaurants,72783,6,bus
22.802857978038737,108.32871852966127,leisure,68900,6,car
22.80481845099463,108.32647916689912,leisure,55560,1,bus
22.812084296241817,108.32512987552576,sport,9529,5,still
22.817686285679407,108.32295663896016,restaurants,3185,5,still
22.81756749191113,108.31896224618924,leisure,81143,6,bus
22.810496115709604,108.32727348210788,restaurants,86163,6,still
22.81218633953771,108.32174788026964,restaurants,2418,0,car
22.811106259251293,108.33209916111544,restaurants,69838,6,bus
22.82669046957712,108.33620650226364,leisure,7977,3,still
22.810032828378667,108.25870780133408,restaurants,17507,3,walk
22.84080434522319,108.33670680325332,restaurants,45157,3,walk
26.89223339866332,112.62737658764934,restaurants,69553,3,bike
28.196997457478336,113.00860029822243,restaurants,15825,3,car
30.53193756047325,114.31149073577274,restaurants,27017,6,bike
39.95688401778586,116.28302839356152,restaurants,46089,5,car
40.03628716212744,116.3042623039164,restaurants,45102,0,walk
40.06438151976309,116.5661415073474,restaurants,41692,0,still
40.0633244402248,116.3363085149842,restaurants,42769,6,car
40.1715765344994,116.63702961449832,restaurants,55171,2,walk
39.92265317260623,116.31190946052084,restaurants,75595,4,still
40.20561785379113,116.2276521240701,restaurants,33631,4,bike
40.37707815755719,115.8948079807111,restaurants,58340,3,bike
40.37184890775147,115.90256823864352,restaurants,77945,1,car
40.38504440738559,115.89552369248852,restaurants,57061,4,walk
40.46376188971659,115.99471847380234,restaurants,52953,2,walk
39.888793887833934,116.23559599760218,leisure,31320,5,walk
39.89068153857373,116.23554901350798,leisure,54490,5,bike
39.890146638904326,116.39667474596496,leisure,35044,5,bus
40.37102965968712,115.89861394434584,leisure,41029,4,car
40.06864408787759,116.56099145359128,restaurants,33868,0,car
39.53419061274574,116.73262732141706,leisure,46712,1,car
40.21167543678142,116.12822836069968,leisure,45046,0,bike
40.05330496679211,116.32240650265496,restaurants,30010,2,still
39.85100371810907,116.4039090330129,restaurants,62010,2,walk
40.45746456117258,115.96940400982044,leisure,42729,5,bus
40.18638774729929,116.16823229461316,restaurants,39965,3,car
40.02896227908882,116.5213545110419,restaurants,38364,1,walk
40.02126108915528,116.30794730541,restaurants,62412,3,car
40.36049283431343,116.66621965281382,restaurants,39019,5,walk
40.025970511683376,116.30817720830991,restaurants,70807,2,bus
40.08839958672384,116.28676968186404,restaurants,54618,3,bus
40.062265853445176,116.56887181221946,restaurants,35461,2,walk
40.36860758770932,116.68325977260687,restaurants,42671,2,walk
40.53607628742529,117.12444645540154,restaurants,45923,3,bike
40.07644461868958,116.22862270876968,restaurants,36024,4,car
39.93668265788559,116.19323237496872,restaurants,45243,2,bike
39.93786599464545,116.1894490957194,sport,48068,2,car
39.95505512760946,116.45143298258596,restaurants,73413,0,walk
39.91555109844821,116.46384318748667,leisure,38905,5,car
40.07672872041439,116.32511243813352,restaurants,75669,0,bus
22.536966391225107,114.01415103876911,leisure,51921,0,bike
22.539605182335706,113.97186761172654,restaurants,76970,1,bus
22.53597675185896,113.96931777091262,leisure,49830,1,still
31.59190561517421,120.31007508047584,leisure,66282,5,still
31.56781821917919,120.30385971950444,restaurants,53116,2,bus
31.56977661841066,120.30311768699168,leisure,55027,2,bus
31.592119561788,120.30742201417448,restaurants,34039,4,walk
31.22854405987288,121.48713097406336,leisure,71138,6,bus
31.588037966033507,120.30108381515286,leisure,48458,5,still
31.24128129527072,121.48598418356733,leisure,70291,3,walk
31.240705595354,121.4914533166521,restaurants,62879,6,bike
31.24125841297068,121.49545859789154,restaurants,49608,4,walk
31.23245643166268,121.49862564859392,sport,66542,6,bus
31.57848048971247,120.29667359244276,leisure,41764,1,car
31.579045056066896,120.2947204823729,leisure,50486,1,still
31.590722547657737,120.31277887596688,leisure,51737,0,car
31.585854292153684,120.3596632739507,restaurants,45871,6,car
31.589819685418018,120.33278104033285,restaurants,38992,1,bike
31.58478944152152,120.32277656697087,restaurants,38331,0,bike
31.59502813034993,120.31695313131983,leisure,58486,5,bus
39.89642361541117,116.3290868835054,restaurants,61063,4,bike
18.225696533085053,109.51992973751273,leisure,79040,0,bike
18.25140595633737,109.50072289227704,leisure,51364,3,car
18.26912184134976,109.48452240178972,restaurants,45632,1,bus
18.259301029780804,109.4919530313476,restaurants,66684,4,bus
18.24019632809389,109.50391794595186,restaurants,67794,2,car
18.29520463290471,109.34690985333332,leisure,63011,2,car
18.27629327046002,109.72330161519449,leisure,45380,5,still
40.00267605809524,116.26799578682542,leisure,66648,0,car
39.993783353073695,116.30550470123394,restaurants,32710,0,car
40.0519610393734,116.2924107786834,restaurants,57698,1,still
39.99604444239767,116.28682906070796,sport,41443,6,still
39.99601827361126,116.29476442945705,restaurants,43932,6,still
39.907609162601545,116.3518420610426,leisure,50421,0,bike
39.92302527341572,116.43268129407618,restaurants,54654,1,walk
39.94671289727117,116.40195497077455,sport,32458,2,bike
40.21404305564158,116.22092966407926,restaurants,57419,5,walk
31.23054021492183,121.47581842346568,leisure,57680,6,walk
31.23730971281678,121.4867856061622,leisure,76078,6,walk
31.232222103768603,121.45742881159288,leisure,62155,4,bus
31.23783097793022,121.50131126136048,leisure,72981,0,still
30.54989876720024,114.28806313829216,leisure,69579,3,still
30.55148816203719,114.28878880593072,leisure,70809,1,walk
30.55024384052363,114.2928647933342,restaurants,77097,3,still
30.541285483349505,114.29766211314792,leisure,64232,4,bike
30.546742186729457,114.29726149739594,restaurants,66504,3,bike
31.23504688658913,121.48807312069653,sport,29587,4,bike
39.9443675225006,116.40136131260633,leisure,32292,3,bike
39.94824570048642,116.4040182554707,restaurants,58419,4,still
38.87418460353045,121.5531499010581,leisure,33992,0,car
38.88110436575723,121.54926947012218,leisure,64227,1,bus
38.82409453977235,121.25996767354408,restaurants,41319,0,still
40.0828242497893,116.58971438102,restaurants,57515,6,walk
39.98728997352111,116.39639687445704,restaurants,78565,5,bike
39.93093101283176,116.31623634717975,restaurants,37707,2,car
40.02163596042521,116.31526255227482,restaurants,72337,1,bus
39.95836009746947,116.329098946815,restaurants,74453,6,car
40.03030313570002,116.30638891711769,sport,72247,6,bus
37.78785792976174,112.59646831834785,restaurants,64391,3,car
37.86435845560861,112.559657732268,leisure,57406,6,bus
37.86182702682092,112.56068664183142,leisure,62266,6,bus
37.82281381705825,112.55230297004948,restaurants,50650,0,walk
37.816713963165085,112.58228182616828,leisure,67787,6,car
37.816426543293645,112.58067031839305,leisure,76412,3,still
37.86676519753087,112.56129615460156,leisure,59072,0,walk
39.946671106862745,116.387392317647,restaurants,60006,6,bus
39.947878094218105,116.41796435520575,restaurants,60686,4,walk
39.93674670756885,116.39679210614288,leisure,48442,5,car
39.88364043012428,116.32814781184064,sport,67237,5,car
39.9271831798157,116.30010664886416,leisure,27058,3,still
39.88651383928956,116.42420822628549,restaurants,36552,6,still
39.89704970704808,116.41669426562544,leisure,70840,2,walk
39.82123103919616,116.28203388830644,sport,48747,2,bus
39.991845020607386,116.3628328754227,restaurants,70911,0,walk
39.99429805725243,116.3635226921973,restaurants,46457,5,still
39.90272659594235,116.26322967999332,leisure,77512,0,bus
39.9396225959408,116.30031028914404,restaurants,26217,2,bike
39.943588138729005,116.29852521571598,leisure,5712,6,still
39.94851018006943,116.2666325866842,leisure,84630,2,bus
39.88014218042771,116.30478572752595,restaurants,77879,6,car
39.875277432455135,116.3042055091784,leisure,56539,2,bus
39.86346926794545,116.35995354412324,sport,24903,0,bike
39.869767641649695,116.3893688159728,restaurants,26759,0,bike
39.79791924501712,116.5186232820246,restaurants,54993,4,bus
39.94119042871,116.3322781808836,leisure,492,6,bike
39.94114540539962,116.3291638329842,sport,1772,6,bike
39.94312060913094,116.33350650574204,leisure,47872,5,bus
39.85057060625989,116.3962968422764,restaurants,47204,4,still
38.98519592528653,116.1080740009374,restaurants,68461,1,bike
38.98070865550886,116.09688061414556,restaurants,34205,6,still
38.97904529890684,116.10036138967712,restaurants,56048,0,car
39.94701073444477,116.78616919786164,restaurants,62493,5,bike
39.87094639200385,116.36304921383044,leisure,44910,5,bus
39.96102807364575,116.44507916112836,restaurants,49462,2,car
40.00222252036083,116.4108825201266,sport,49633,6,walk
39.9678940967228,116.33725264678992,leisure,58348,6,still
39.9409561607144,116.79013341600242,leisure,54881,0,walk
39.94259341975269,116.80151592142292,restaurants,65577,5,bus
39.87686158194211,116.35044581115883,leisure,39552,4,car
39.88743708963559,116.35685934868027,restaurants,56949,5,walk
39.94686029548821,116.7974902249158,leisure,53639,5,walk
39.946961488556745,116.7941968876809,leisure,66518,6,car
39.95538658380934,116.79669690591976,leisure,78672,4,still
39.99087645886442,116.40220196977675,restaurants,64050,0,car
39.99292180743002,116.37355354367398,restaurants,44250,0,walk
39.98761454109782,116.35569390733644,restaurants,68351,4,bike
39.9918853085308,116.35179447200838,restaurants,13304,2,car
40.148119640289096,117.12343160464472,leisure,37179,1,still
39.85434065591301,116.40377798133214,restaurants,48084,0,car
39.90678772544453,116.45847454084485,sport,45891,5,still
39.98734763233632,116.4084360606904,leisure,28064,3,bike
39.98677296114533,116.69811406080623,restaurants,24904,0,walk
39.95884023142408,116.42953735799638,leisure,20200,4,still
39.94564462238979,116.6554166625504,restaurants,26169,4,car
39.977966408431,116.47120746879423,leisure,43237,6,walk
40.04506685333263,116.5972175755354,leisure,61176,6,bus
40.02889492325331,116.34182244132658,leisure,35537,3,still
40.02001827562162,116.27574390593372,restaurants,60706,5,bus
40.03277847821709,116.35575825325928,leisure,70223,1,still
40.08712908275855,116.31381092298138,restaurants,43453,6,car
39.97969458064891,116.29681001243574,restaurants,76040,2,bus
39.855716669053805,116.39833088343316,leisure,48112,4,walk
40.03211412698935,116.26954380421364,leisure,44612,0,car
40.03318571074728,116.3495444464538,sport,64675,0,bus
40.03415485251167,116.35763961848738,leisure,67913,6,bus
40.08000241718483,116.36863854310332,restaurants,56546,0,bus
40.08362651064285,116.32167404223762,leisure,53659,0,bike
39.794897750984,116.2871183286044,restaurants,59091,0,walk
39.88310825287771,116.46146365641307,leisure,53070,3,bus
39.86475642257528,116.43876288288668,leisure,31404,1,walk
39.88310552381133,116.45720129284057,restaurants,44287,3,walk
39.878305936375135,116.46172134739014,sport,55060,4,bike
39.88216056719579,116.42869065300428,sport,56146,6,still
39.924336947063495,116.33108490661375,leisure,45939,0,car
39.9220475594982,116.3165898966846,leisure,59701,4,walk
39.92265427440978,116.30794964715372,leisure,59010,2,bus
39.71815455373992,116.32294931853453,restaurants,16099,2,bike
39.91480501719305,116.3295448179106,sport,40168,2,car
39.92363978511655,116.32831581081,leisure,44860,0,bike
39.931828479382936,116.32646041128064,restaurants,70946,3,walk
39.93129402552951,116.32159796302668,restaurants,53302,3,bus
39.934113980620914,116.31959464547386,restaurants,55885,3,bike
39.92698157024175,116.31516179175092,leisure,33165,2,still
40.013468556647766,116.29697653287016,leisure,78585,3,bus
40.03019115566919,116.36245191654628,restaurants,28562,6,bus
40.030291369787776,116.36002906022294,restaurants,37035,6,still
23.440872502625453,116.12926754609394,restaurants,39398,6,bus
23.4348786070451,116.1378577616872,restaurants,51243,6,bus
22.590947835648148,113.87147324511668,leisure,49053,1,car
22.56482911507763,113.90103557263248,restaurants,69003,1,bike
22.56618588671758,113.89768979128904,restaurants,57605,1,car
39.93946881744428,116.40753922058552,leisure,30967,3,bike
39.963264769941055,116.43731106281317,restaurants,54469,1,walk
40.015216520775375,116.36402047760907,leisure,66248,6,bike
39.98931174567776,116.1787531320302,leisure,78260,3,walk
39.99495907513275,116.18774900289397,leisure,49996,5,bike
39.90920897533171,116.34684051028094,sport,34615,3,walk
39.92033527832344,116.3464741391168,restaurants,61319,3,bus
39.88600934813688,116.30951678725955,restaurants,73087,0,still
39.80357046470788,116.15105726839286,restaurants,36132,2,car
39.88865127967703,116.304065229857,restaurants,37029,0,still
39.95976525848079,116.4322172689791,leisure,49789,0,bus
39.945637656300136,116.35048781496668,restaurants,57701,4,bus
39.98216481430041,116.40843221159122,leisure,76759,5,still
39.97461040470096,116.40215161911884,restaurants,11653,6,bus
39.90130627671252,116.3464274727648,leisure,62151,4,still
39.9209903560896,116.4411823089232,leisure,38344,2,still
39.9810782461111,116.25569286322656,restaurants,70450,3,bike
39.90563100679398,116.30727534969908,leisure,39786,6,bike
39.964517445261166,116.26912916590548,leisure,28458,2,bus
39.871097061423605,116.38391356731648,restaurants,31866,1,bus
39.977725786385534,116.25199569514592,restaurants,29672,3,bike
39.91632237090253,116.42946546767632,restaurants,34806,2,still
39.95655302555557,116.37109409666677,leisure,62919,5,car
40.04081397709956,116.28157741451658,restaurants,12464,6,still
39.95840457899202,116.26971005145082,leisure,64254,6,car
39.96786415510228,116.42974933921684,restaurants,74340,5,walk
39.92297948018063,116.43960949235904,restaurants,40949,2,bike
40.03682892020096,116.34371101674384,restaurants,68530,0,bus
39.94806353269096,116.24353228852765,leisure,55153,4,bike
39.78703223110917,116.3086274557533,restaurants,43287,4,still
39.89564727811546,116.32570856016883,restaurants,53933,4,still
39.853033005434426,116.3880406322194,restaurants,38520,1,bus
39.86440860251743,116.42193352539525,restaurants,35696,1,bike
39.86582105764554,116.41543682500333,restaurants,37663,1,car
39.854054154249454,116.34848929561146,leisure,64872,3,bus
39.85002672785187,116.38064670742352,leisure,60223,2,still
39.85589971868298,116.37637952422048,restaurants,63315,0,bus
39.85082957500823,116.34840376352383,leisure,28987,2,still
39.87499531440159,116.44689742799358,leisure,56866,5,car
39.92010114072942,116.31184887622074,leisure,43894,1,still
39.95623961301033,116.32853837318532,restaurants,32648,5,bike
39.99820088060558,116.38616270447513,restaurants,52985,0,bus
40.4478780464706,115.97687195830063,restaurants,62023,3,walk
40.522881223431725,115.96403635193768,leisure,50320,3,bike
40.46082815358827,115.97849839372276,leisure,55869,2,bus
39.87740708761808,116.4550340712,restaurants,38340,6,still
39.69643277312274,119.33347907594388,restaurants,44565,5,bus
39.69710504790656,119.32989597756594,leisure,46417,5,still
39.9572089967739,116.2758441769061,leisure,38160,1,still
39.9776827250404,116.29466873505048,sport,50765,4,still
39.95819401407463,116.41216776556888,leisure,66033,1,walk
39.91054146105488,116.18792939655782,restaurants,60855,0,still
39.8833198389388,116.46705703976224,restaurants,73036,6,still
39.99845661344972,116.35823505565378,leisure,69692,1,car
40.00400296483886,116.3539696983646,leisure,64974,6,still
40.02756314805092,116.331728252199,restaurants,44056,5,car
40.00021291942517,116.35159333296944,restaurants,55289,3,bus
40.00017009969762,116.3608321168715,restaurants,46508,5,bike
40.00007900279336,116.35712248404202,leisure,64940,5,still
40.00223792343985,116.35573776998756,leisure,56611,5,car
39.89607481788065,116.45244596746636,restaurants,46034,1,walk
39.994661587890896,116.35932437200138,restaurants,66864,4,still
39.883907845088935,116.3335381821425,restaurants,70275,4,bus
39.88642952332281,116.33590106427653,sport,75000,4,bike
39.88843908307501,116.33287235013394,leisure,80070,6,car
39.36785604326621,116.54226583444844,restaurants,31790,2,bike
39.91127367349913,116.31550883936475,leisure,49146,6,bike
39.91761352724485,116.31074183116004,leisure,56086,6,car
39.8881120334139,116.45174215960624,sport,68535,2,car
39.97358876720584,116.48833795490926,restaurants,46144,0,car
40.07190300191346,116.4165598103658,sport,79324,4,bus
40.35825003174603,116.65355450793652,sport,30807,3,still
40.073089477952735,116.41090690565052,leisure,75475,1,bus
39.8795857184146,116.2520718001672,restaurants,29807,6,walk
39.95073000874481,116.80905201059252,leisure,30336,4,bike
39.93144357332273,116.40273117036824,restaurants,51340,2,bike
40.37097818306008,116.67537628966242,restaurants,42579,4,walk
40.37467690587494,116.67404981603454,leisure,47559,4,still
39.92144039040864,116.34389031127996,restaurants,45701,5,walk
39.906254357402254,116.3399033386,restaurants,48236,5,still
39.95566705195839,116.35203714580624,leisure,69406,2,car
39.90596559716493,116.24839303619711,leisure,47218,5,bike
39.90673733956356,116.25872080522392,restaurants,58592,0,bus
39.85957439272241,116.257720112351,restaurants,45689,5,walk
40.02732295448114,116.28886962310604,restaurants,38622,6,walk
39.90349733095719,116.25873985979256,leisure,64163,5,still
39.90138014426965,116.62585731517144,restaurants,58813,1,bike
39.90147909012253,116.30403214534948,restaurants,33895,3,still
39.9521283041864,116.34148995348752,leisure,37540,5,walk
39.864505898412695,116.26275502674604,restaurants,71362,0,walk
39.88391279765642,116.25890075971314,sport,65357,2,car
39.883541123859445,116.26060162256292,leisure,64077,1,still
39.84973373739292,116.27848038838911,restaurants,58124,0,bike
39.9436760899051,116.2954773396827,restaurants,44815,3,bike
39.869888038143706,116.45355095980584,restaurants,51686,0,bike
39.83440664493195,116.30619047986548,restaurants,29084,6,bus
39.92296713776959,116.28023947882332,leisure,74482,0,bus
39.98897219885918,116.36288924258469,leisure,33271,1,still
40.695954749255584,116.56278819546851,restaurants,48038,2,car
39.735323001497626,116.14316543416729,restaurants,76394,4,car
39.86526871372416,116.30238969976028,leisure,54414,6,still
39.88769200445033,116.37768510521477,leisure,66153,5,still
39.866093472434336,116.26311305329656,restaurants,69382,1,car
39.8490290836508,116.31981402428572,leisure,48881,5,walk
39.88968237250445,116.2671598500752,restaurants,62984,3,bike
39.88155768877806,116.45455442288298,leisure,48175,1,bus
39.649770008504696,116.66234515747205,restaurants,35413,2,car
40.005081932265824,116.5556159833592,restaurants,38571,1,car
39.89196873420048,116.25910110709532,leisure,69134,4,bus
39.88740275291193,116.67941599901606,restaurants,43407,3,car
39.86945179887454,116.65730552819656,leisure,53331,0,bus
39.87430132857742,116.65956283105012,restaurants,48802,5,still
39.85767527721921,116.25519287577616,restaurants,36400,4,car
39.835224978968256,116.23337808051146,leisure,24627,4,still
39.9180160790989,116.4619728874249,leisure,28411,4,bus
39.86287269867521,116.29394887252136,restaurants,50593,3,bike
39.96174987876866,116.32715968886453,leisure,2574,6,bike
40.13834135674709,117.1227837855802,leisure,55212,4,walk
39.90245449681439,116.26043551666422,leisure,44034,5,bus
40.36141173026984,116.3773864732381,restaurants,33492,3,still
39.72625078436611,116.12956227317775,leisure,67525,1,walk
39.718716692731135,116.70365173140806,restaurants,43119,2,walk
39.84689180246212,116.35358930833333,restaurants,33155,5,bus
39.904629277382845,116.26360091209642,leisure,83535,2,still
39.92482989929849,116.2323448680152,restaurants,37396,6,car
39.94632479200772,116.24610039302443,restaurants,41948,6,still
39.87059957934866,116.25871400616856,leisure,35956,6,car
39.858457717106646,116.41710929410738,leisure,34640,5,car
39.83340723622497,116.37438257891688,restaurants,49064,5,bus
39.89499013313322,116.35612262288451,leisure,53949,5,bus
40.36885759292535,116.84018135068308,leisure,3103,6,walk
39.957516960784304,116.37294264632354,restaurants,58936,6,bus
39.7581207324584,116.34283822845926,sport,53804,5,car
39.87468174345853,116.23498360598292,restaurants,75535,4,car
39.86879050447593,116.27029948965118,restaurants,50716,3,still
39.856744525758586,116.29902706538206,restaurants,39721,2,walk
40.02059116363636,116.27858622939397,restaurants,65242,4,still
40.3059076231858,116.6487211814062,restaurants,41707,3,bus
39.91730606910823,116.45720038702576,leisure,28995,4,car
39.92353994282478,116.27471839982051,restaurants,63847,0,bus
40.362445942361305,116.63443858486714,restaurants,34278,5,bike
39.90826959282143,119.5638677335,restaurants,64025,5,car
39.92921800135227,119.58238564477124,restaurants,66531,5,bus
30.796565579389537,106.06921128360123,leisure,77196,4,still
39.97542542352345,116.41074484857111,leisure,65197,4,bus
39.75749566500289,116.26941803693435,restaurants,54498,5,bus
39.79363792132447,116.28469713193122,restaurants,51650,4,walk
39.72830145782616,116.33957520503787,restaurants,47196,1,bus
39.68932634060437,116.33565488070433,restaurants,50095,1,walk
39.69091648882947,116.32335381863946,restaurants,45289,3,still
39.9102834107142,116.30771016112544,restaurants,75726,5,walk
39.69138493854854,116.33311465188334,restaurants,55879,2,bus
39.69571948000423,116.3312962892706,restaurants,55492,4,car
39.86482000485782,116.56149912395456,leisure,52087,1,car
39.698589577719794,116.3313884194115,restaurants,50348,3,bike
39.91240496418302,116.44808705475262,restaurants,40291,3,still
40.0404762239921,116.50009250559548,leisure,47208,3,bus
39.86524921248147,116.53995154676116,restaurants,44549,2,still
39.86828549623197,116.53661460648269,restaurants,54715,0,still
40.08598076537504,116.54222262466412,restaurants,52299,3,walk
40.08752676469379,116.54337254844498,restaurants,58530,2,bus
40.10784680142615,116.5564999064992,sport,40702,3,car
40.08785110948469,116.5451679039464,restaurants,58434,3,car
39.941879374638965,116.36981511203136,restaurants,29889,2,bus
39.90462172020238,116.35905279099352,leisure,52092,2,still
39.99274032608696,116.33966316319876,leisure,47839,2,walk
39.92951511366961,116.44484152249645,leisure,84606,2,bike
39.98804541811008,116.33311811251716,leisure,6560,3,car
39.787780983954185,116.52549505883889,restaurants,49066,1,car
39.88171281751145,116.65781185380872,leisure,65301,1,car
39.806949936861365,116.54192232539792,restaurants,33078,3,car
39.79818072296621,116.51112062322612,restaurants,39496,1,bike
39.799318487344486,116.51093092128548,restaurants,36541,0,bike
39.9144449077796,116.48029558446608,leisure,37649,3,still
39.87470097001009,116.47488858316186,leisure,61710,0,walk
40.06176238059745,116.31907820228984,restaurants,30194,4,bus
39.97354063253013,116.19803239451136,restaurants,70691,3,bike
39.99759770843926,116.40679641403968,leisure,67138,5,car
31.8409357940406,117.2516716894143,restaurants,62362,2,car
31.85914341315294,117.28409797000072,sport,77833,2,still
39.15310882329663,117.1810805223896,restaurants,65035,6,car
39.201643931020726,117.1145437882775,restaurants,69857,0,bus
39.906123189586,116.3798950524968,leisure,57614,6,bus
39.154630357142864,117.14594955357148,sport,54606,5,bike
40.70020913774621,117.159535277194,restaurants,83685,2,car
40.96756533738944,117.93102378815904,restaurants,4596,3,bus
40.9951841172341,117.93886880710272,leisure,14708,4,walk
40.98217465798394,117.93566187173124,leisure,61186,1,still
40.98822139469875,117.93759546926468,leisure,53318,3,bike
40.99465351730854,117.94023059148007,leisure,42040,4,bus
39.91890726900585,116.44426921219714,leisure,36453,3,bus
39.90736687534234,116.44406978544004,leisure,65215,6,bike
39.914306589408014,116.47545823618223,restaurants,65981,5,walk
39.877350083046906,116.36983273169238,leisure,66576,3,bus
39.869804088967406,116.27274887886522,leisure,47982,3,bus
39.90597051179427,116.63856235804354,leisure,76615,4,car
39.9914228971553,116.21825122131077,restaurants,16090,1,car
39.991918565231074,116.18579342900058,leisure,42043,1,bus
39.99224590223799,116.18206575525494,leisure,43258,1,car
39.99229074045096,116.17903195421476,restaurants,45747,1,walk
39.99071394155849,116.17250429841636,restaurants,54441,5,walk
39.94915963478329,116.30324595169871,restaurants,41758,0,bike
40.04360162741546,116.29929795625095,restaurants,75027,3,bike
39.90724558437984,116.26803493930468,leisure,51046,3,car
39.9226758997018,116.38305378445706,restaurants,43660,6,walk
39.92449796355762,116.38166739046017,leisure,56685,4,bike
39.9282680694045,116.38591977045242,restaurants,57922,4,bike
39.92806599193703,116.37919842107488,sport,4522,5,still
38.04215427274445,114.48563039131132,leisure,74412,3,bike
39.85913777936245,116.39297294116967,leisure,65240,4,bus
30.92199332721609,117.82117783724186,leisure,36509,1,still
30.93018616878788,117.80938712309764,leisure,75962,1,walk
30.92970445930789,117.80275329591213,leisure,80753,6,car
30.940951281369045,117.81193728563493,restaurants,23183,5,still
39.922880104267314,116.41794804133116,leisure,49096,4,still
39.98356087791914,116.37536305244578,leisure,58799,0,bus
39.92455058732582,116.41870893926034,restaurants,40992,4,bus
39.99014772406058,116.3603119152567,sport,45266,2,bus
40.08129689073321,116.5843497308556,restaurants,27916,4,bike
36.50770198096532,103.61493131018848,restaurants,32450,6,bike
36.03412485590237,103.83276847094491,restaurants,49762,3,walk
36.05326166582547,103.84307671206447,leisure,47386,4,walk
39.94755060195204,116.4142314913736,leisure,63491,6,still
39.9393557341208,116.39255962027184,restaurants,77374,6,car
36.03472739110998,103.83564887347616,leisure,50192,3,bike
36.034551957005306,103.84747118130228,leisure,59658,3,bus
37.902663879365086,102.6228483190476,restaurants,69730,6,car
40.03042634156311,116.4093907749663,leisure,11763,5,car
40.03130201878183,116.41360368829164,restaurants,73856,5,still
39.98508957015739,116.2873022955774,restaurants,56294,6,bike
40.0271214894281,116.41188279073272,leisure,65015,5,car
